3 sequence; length of alignment 88
alifold output
   31    42  0 100.0%   0.004 CG:3   
   33    40  0 100.0%   0.006 CG:3   
   32    41  0  99.9%   0.005 UA:3   
   34    39  0  99.7%   0.017 CG:3   
   30    43  0  99.5%   0.018 GU:3   
   29    44  0  99.4%   0.022 GC:3   
   76    83  0  98.0%   0.164 CG:3   
   75    84  0  97.8%   0.156 CG:3   
   77    82  0  95.8%   0.204 GC:3   
   23    52  0  93.9%   0.266 GC:3   
   22    53  0  93.2%   0.217 UA:3   
   74    85  0  90.7%   0.577 CG:3   
   28    45  0  90.4%   0.283 AU:3   
   21    54  0  84.0%   0.502 GU:3   
   25    50  0  77.7%   0.638 GC:3   
   26    49  0  77.4%   0.625 GC:3   
   10    63  0  51.8%   1.188 CG:3   
    9    64  0  51.8%   1.096 GU:3   
   13    60  0  50.7%   1.147 GC:3   
    8    65  0  50.2%   1.075 GC:3   
   17    56  0  50.0%   1.069 GC:3   
   14    59  0  49.8%   1.208 AU:3   
   18    55  0  47.0%   1.094 AU:3   
   10    67  0  42.2%   1.953 CG:3    +
   11    66  0  41.9%   1.276 CG:3    +
    9    68  0  40.6%   1.990 GU:3    +
    6    67  0  40.3%   1.213 CG:3   
   13    65  0  40.0%   1.942 GC:3    +
   14    64  0  39.9%   1.970 AU:3    +
    5    68  0  38.2%   1.215 AU:3   
   15    63  0  37.3%   1.636 UG:3    +
    1    73  0  26.3%   1.187 GC:3    +
   17    60  0  26.0%   2.064 GC:3    +
    2    72  0  25.9%   1.291 UG:3    +
   18    59  0  25.2%   2.368 AU:3    +
    6    72  0  22.7%   1.893 CG:3    +
    7    71  0  22.1%   1.539 AU:3    +
   27    49  0  19.7%   1.193 GC:3    +
   26    50  0  19.7%   1.386 GC:3    +
    3    71  0  18.7%   1.178 GU:3    +
   25    51  0  18.5%   1.163 GU:3    +
    4    73  0  15.7%   1.530 GC:3    +
   18    58  0  13.2%   1.315 AU:3    +
   19    57  0  12.5%   0.905 UA:3    +
   17    59  0  12.3%   1.600 GU:3    +
    3    74  0   6.8%   1.077 GC:3    +
    2    70  0   3.4%   0.473 UA:3    +
    3    11  0   3.3%   0.339 GC:3    +
    4    10  0   3.3%   0.342 GC:3    +
    1    71  0   3.2%   0.353 GU:3    +
    2    12  0   2.6%   0.294 UA:3    +
   56    69  0   2.4%   0.853 CG:3    +
   57    68  0   2.4%   1.570 AU:3    +
    3    73  0   2.3%   1.053 GC:3    +
   21    56  0   2.3%   0.848 GC:3    +
   15    57  0   2.3%   0.268 UA:3    +
   58    67  0   2.3%   1.500 UG:3    +
   55    70  0   2.0%   0.789 UA:3    +
   14    58  0   1.9%   0.259 AU:3    +
    4    68  0   1.7%   0.361 GU:3    +
    6    69  0   1.6%   0.672 CG:3    +
   59    66  0   1.5%   1.671 UG:3    +
   25    52  0   1.4%   0.812 GC:3    +
   13    59  0   1.3%   0.211 GU:3    +
    5    71  0   1.3%   0.997 AU:3    +
    6    66  0   1.2%   0.208 CG:3    +
   15    62  0   1.2%   0.267 UA:3    +
    7    68  0   1.1%   0.599 AU:3    +
   22    57  0   1.0%   0.562 UA:3    +
   23    56  0   1.0%   0.712 GC:3    +
    6    79  0   0.9%   1.002 CG:3    +
