3 sequence; length of alignment 34
alifold output
   16    25  0  92.1%   0.414 GC:3   
   17    24  0  92.0%   0.358 GU:3   
   18    23  0  91.9%   0.247 CG:3   
   15    26  0  87.5%   0.467 CG:3   
   14    28  0  38.1%   1.567 UA:3   
   13    29  0  38.0%   2.077 GC:3   
    6    12  0  34.4%   1.144 CG:3    +
    5    13  0  33.9%   1.137 CG:3    +
    4    14  0  30.4%   1.090 AU:3    +
   12    29  0  16.2%   1.350 GC:3    +
   13    27  0   9.2%   1.104 GC:3    +
    2     8  0   5.3%   0.469 CG:3    +
    1     9  0   4.6%   0.430 UA:3    +
    2    10  0   3.2%   0.484 CG:3    +
    2    16  0   3.1%   0.601 CG:3    +
    1    11  0   2.8%   0.444 UA:3    +
   22    28  0   2.6%   0.721 UA:3    +
   21    29  0   2.6%   1.106 GC:3    +
   23    27  0   2.6%   0.698 GC:3    +
   27    33  0   2.2%   0.747 CG:3    +
   26    34  0   2.0%   0.586 GC:3    +
   18    26  0   1.5%   0.415 CG:3    +
   17    27  0   1.5%   0.608 GC:3    +
    8    34  0   1.5%   0.418 GC:3    +
   10    29  0   1.1%   0.336 GC:3    +
    1    17  0   1.0%   0.389 UG:3    +
   18    33  0   1.0%   0.304 CG:3    +
   17    34  0   1.0%   0.450 GC:3    +
   11    24  0   0.9%   0.233 AU:3    +
   10    25  0   0.9%   0.271 GC:3    +
   15    20  0   0.9%   0.205 CG:3    +
   14    21  0   0.8%   0.544 UG:3    +
    8    15  0   0.7%   0.266 GC:3    +
   13    22  0   0.7%   0.500 GU:3    +
    9    14  0   0.7%   0.614 AU:3    +
    6    16  0   0.6%   0.574 CG:3    +
    5    17  0   0.6%   0.542 CG:3    +
    8    27  0   0.4%   0.273 GC:3    +
    5    12  0   0.4%   0.093 CG:3    +
   14    26  0   0.4%   0.510 UG:3    +
   10    34  0   0.4%   0.360 GC:3    +
    5    21  0   0.3%   0.496 CG:3    +
    6    20  0   0.3%   0.478 CG:3    +
   16    29  0   0.3%   0.987 GC:3    +
    4    22  0   0.3%   0.417 AU:3    +
   23    29  0   0.3%   1.067 GC:3    +
   20    25  0   0.3%   0.247 GC:3    +
   22    30  0   0.2%   0.204 UA:3    +
   24    28  0   0.2%   0.636 UA:3    +
    5    10  0   0.2%   0.145 CG:3    +
    2    20  0   0.2%   0.424 CG:3    +
    2    12  0   0.2%   0.297 CG:3    +
   12    27  0   0.2%   0.462 GC:3    +
   20    29  0   0.1%   0.859 GC:3    +
    6    10  0   0.1%   0.148 CG:3    +
   10    15  0   0.1%   0.189 GC:3    +
    6    33  0   0.1%   0.454 CG:3    +
    8    18  0   0.1%   0.211 GC:3    +
   21    27  0   0.1%   0.413 GC:3    +
