3 sequence; length of alignment 51
alifold output
    2     9  0  91.1%   0.254 CG:3   
    1    10  0  91.0%   0.257 GC:3   
   27    36  0  87.2%   0.375 CG:3   
   23    40  0  87.2%   0.471 CG:3   
   28    35  0  86.7%   0.394 UG:3   
   22    41  1  86.3%   0.671 GC:2   
   24    39  0  85.6%   0.596 GC:3   
   29    34  0  85.4%   0.598 CG:3   
    3     8  0  84.8%   0.419 AU:3   
   19    45  0  80.4%   0.894 UG:1    UA:2   
   20    44  0  81.1%   1.038 CG:3   
   26    37  0  79.2%   0.763 GU:3   
   17    47  0  43.1%   1.185 GC:3   
   18    46  0  43.0%   1.378 GU:3   
   16    48  0  42.9%   1.190 GC:3   
   18    47  0  34.8%   2.117 GC:3    +
   17    48  0  34.5%   1.927 GC:3    +
   16    49  0  34.1%   1.508 GC:3    +
   16    50  0  14.9%   1.771 GC:3    +
   17    49  0  14.6%   1.983 GC:3    +
   18    48  0  14.1%   2.580 GC:3    +
   15    51  0  12.4%   0.976 AU:3    +
   20    31  0   7.4%   0.583 CG:3    +
   19    32  0   7.4%   0.588 UA:3    +
   18    33  0   7.4%   0.592 GC:3    +
   21    30  0   7.4%   0.586 AU:3    +
   13    38  0   7.2%   0.715 CG:3    +
   12    39  0   7.2%   0.709 GC:3    +
   14    37  0   7.1%   0.569 AU:3    +
   22    29  1   6.4%   0.539 GC:2    +
   20    43  0   5.5%   0.729 CG:3    +
   12    50  0   5.5%   0.838 GC:3    +
   27    38  0   5.0%   0.779 CG:3    +
   23    42  0   5.0%   0.684 CG:3    +
   26    39  0   5.0%   0.970 GC:3    +
   24    41  0   5.0%   0.827 GC:3    +
   29    36  0   4.5%   0.915 CG:3    +
   11    51  0   4.5%   0.432 AU:3    +
   19    44  0   4.4%   0.651 UG:3    +
   30    35  0   4.4%   0.802 UG:3    +
   43    49  0   4.3%   1.323 GC:3    +
   42    50  0   4.3%   1.153 GC:3    +
    1    13  0   4.1%   0.482 GC:3    +
   44    48  0   4.1%   1.860 GC:3    +
    2    12  0   4.1%   0.480 CG:3    +
    9    41  0   3.1%   0.416 GC:3    +
   10    40  0   3.1%   0.536 CG:3    +
    4    10  0   2.6%   0.368 GC:3    +
    5    47  0   2.2%   0.283 GC:3    +
    4    48  0   2.2%   0.352 GC:3    +
    6    46  0   2.1%   0.243 AU:3    +
    8    42  0   1.8%   0.362 UG:3    +
    8    45  0   0.1%   0.248 UG:1    UA:2    +
   37    45  0   0.0%   0.570 UG:1    UA:2    +
   22    28  0   0.0%   0.011 GU:2    AU:1    +
   28    45  0   0.0%   0.341 UG:1    UA:2    +
   22    30  0   0.0%   0.379 GU:2    AU:1    +
   22    46  0   0.0%   0.756 GU:2    AU:1    +
   14    51  0   0.7%   0.452 AU:3    +
   29    35  0   0.6%   0.550 CG:3    +
   30    34  0   0.5%   0.425 UG:3    +
    5    10  0   0.5%   0.260 GC:3    +
   43    50  0   0.5%   1.024 GC:3    +
   44    49  0   0.5%   1.390 GC:3    +
   20    42  0   0.4%   0.355 CG:3    +
   19    43  0   0.4%   0.279 UG:3    +
   42    51  0   0.4%   0.928 GU:3    +
   28    36  0   0.3%   0.318 UG:3    +
   36    47  0   0.2%   1.147 GC:3    +
   35    48  0   0.2%   1.443 GC:3    +
